target_id,wavelength_bin_um,cwave_um,cband_um,aperture_flux_uJy,aperture_flux_unc_uJy,psf_flux_uJy,psf_flux_unc_uJy,measurement_count
cvj_arcturus_gaia_1233967198192238208,4.36,4.352445546419856,0.037155558545185596,3910.6396484375,1395.868896484375,4186.46044921875,286.3269958496094,1
cvj_arcturus_gaia_1233967198192238208,4.38,4.386431413075007,0.036873197485212665,2701.3876953125,1138.979736328125,3814.706298828125,267.191162109375,3
cvj_arcturus_gaia_1233967198192238208,4.42,4.420423389249439,0.038376509229080355,4391.4998779296875,1192.1355285644531,3558.7235107421875,265.6644058227539,2
cvj_arcturus_gaia_1233967198192238208,4.44,4.438499775735145,0.03510374627037657,5351.59130859375,1129.5930786132812,3572.1524658203125,328.71990966796875,2
cvj_arcturus_gaia_1233967198192238208,4.46,4.463462864616417,0.03610688780574628,5344.70849609375,1131.634521484375,3941.10400390625,334.90234375,1
cvj_arcturus_gaia_1233967198192238208,4.48,4.477912762078997,0.0355084098196098,6108.80615234375,964.2888793945312,4920.0146484375,319.0949401855469,1
cvj_arcturus_gaia_1233967198192238208,4.5,4.495806564279817,0.03551348268933419,5279.14501953125,1050.2142333984375,4282.23681640625,325.7086486816406,1
cvj_arcturus_gaia_1233967198192238208,4.5200000000000005,4.528088283381896,0.03574714177788902,4288.24658203125,776.4860229492188,3477.66015625,259.1451416015625,1
cvj_arcturus_gaia_1233967198192238208,4.5600000000000005,4.560794719116306,0.03563437866087219,5340.1533203125,825.4242553710938,3428.9560546875,261.7998352050781,1
cvj_arcturus_gaia_1233967198192238208,4.58,4.575935295282367,0.03636690109184835,3789.4482421875,629.2891845703125,3544.772216796875,235.6513214111328,1
cvj_arcturus_gaia_1233967198192238208,4.6000000000000005,4.6015587391664,0.036695181486645995,3758.7109375,675.4888610839844,3487.6634521484375,242.9498748779297,2
cvj_arcturus_gaia_1233967198192238208,4.62,4.6280908010011155,0.036586974215209456,3471.274658203125,676.832763671875,3227.7861328125,256.7779541015625,1
cvj_arcturus_gaia_1233967198192238208,4.64,4.642674245873137,0.0364733870563031,4315.52490234375,739.6516418457031,3503.746337890625,263.23480224609375,2
cvj_arcturus_gaia_1233967198192238208,4.66,4.6555628671217875,0.03697995962984054,3479.2716064453125,667.8180847167969,3778.8997802734375,275.888671875,2
cvj_arcturus_gaia_1233967198192238208,4.7,4.695674015864428,0.03709405892377293,4740.359375,599.6317138671875,3331.52978515625,240.34645080566406,1
cvj_arcturus_gaia_1233967198192238208,4.72,4.719204636259538,0.03693629889257292,4045.082763671875,723.5520629882812,2560.354248046875,266.4647521972656,1
cvj_arcturus_gaia_1233967198192238208,4.74,4.730265580950213,0.03705891639636713,4807.21826171875,595.58642578125,4061.735107421875,273.4551086425781,1
cvj_arcturus_gaia_1233967198192238208,4.76,4.758738232616791,0.03571533270791666,3870.58056640625,727.1338806152344,3806.68994140625,289.8525085449219,2
cvj_arcturus_gaia_1233967198192238208,4.78,4.7879798147336885,0.036805192011801255,2433.752197265625,616.1450805664062,2893.826171875,242.81838989257812,1
cvj_arcturus_gaia_1233967198192238208,4.8,4.797481085994576,0.03595326806010521,3042.233154296875,633.5708618164062,3452.664306640625,267.33026123046875,1
cvj_arcturus_gaia_1233967198192238208,4.82,4.822193046943971,0.036825825860111,3190.3565673828125,681.290283203125,3467.100341796875,260.49007415771484,2
cvj_arcturus_gaia_1233967198192238208,4.86,4.857230521694058,0.03714371514595969,4203.989501953125,703.8754577636719,2908.7137451171875,255.07217407226562,2
cvj_arcturus_gaia_1233967198192238208,4.9,4.892701117598444,0.038722664672009355,3320.0166015625,719.8989868164062,3169.574951171875,270.8180618286133,2
cvj_arcturus_gaia_1233967198192238208,4.92,4.928980284325267,0.037547251516911954,2902.9422607421875,757.6828308105469,2979.6839599609375,301.03382873535156,2
cvj_arcturus_gaia_1233967198192238208,4.96,4.966807705226996,0.03789801724252348,3757.15625,726.14013671875,3122.464599609375,301.53643798828125,1
cvj_arcturus_gaia_1233967198192238208,5.0,5.000697198680054,0.03657527584427488,5640.6123046875,939.420654296875,4428.07470703125,323.09393310546875,1
